GbCity_EN,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325,20200326,20200327,20200328,20200329,20200330,20200331,20200401,20200402,20200403,20200404,20200405,20200406,20200407,20200408,20200409,20200410,20200411,20200412,20200413,20200414,20200415,20200416,20200417,20200418,20200419,20200420,20200421,20200422,20200423,20200424,20200425,20200426,20200427,20200428,20200429,20200430,20200501,20200502,20200503
Maomingshi_440900,0.649296,0.6061716,0.9138744,1.0551384,0.9772488,1.0176192,1.017522,1.1371104,1.3728204,1.1038032,1.3941396,1.4602356,1.3256136,1.2959676,1.5544224,2.1680784,2.785104,3.9237696,4.5470808,4.5474372,5.0715396,4.5779256,3.849768,3.002346,1.403244,1.1716164,0.7776324,0.6793956,0.5757804,0.4892076,0.4187376,0.3956688,0.455706,0.3945024,0.3235464,0.3177792,0.3014496,0.2978208,0.2960064,0.267462,0.261468,0.2308824,0.2142288,0.20088,0.1954368,0.2080728,0.1861056,0.2273508,0.2415096,0.2570292,0.2855736,0.3541968,0.4448844,0.4230468,0.4722624,0.4792608,0.4913136,0.5047596,0.5242644,0.6227604,0.5816124,0.5587704,0.5199552,0.5022,0.495558,0.5469768,0.677646,0.6095736,0.5901984,0.5556924,0.5606496,0.5540724,0.615438,0.8412012,0.671814,0.6016356,0.5647644,0.567648,0.622242,0.8583408,1.1638404,0.7167852,0.6142068,0.5833944,0.619488,0.6468012,0.9061632,1.5131124,1.0141848,0.671004,0.6566832,0.8953092,1.1773188,2.0639772,2.6350272,1.1911536,0.7256304,0.5328504,0.5027832,0.5131836,0.6239916,0.7096896,0.599238,0.58887,0.5733504,0.5878656,0.5854032,0.6023484,0.6711336,0.666468,0.6297588,0.598266,0.5719572,0.52326,0.595836,0.6324156,0.662094,0.6325776,0.6938136,0.7716708,1.228446,3.0322512,1.7416296,0.9769896
Zhaoqingshi_441200,1.0107828,0.689958,1.174986,1.394496,1.1999664,1.1337732,1.1131992,1.1630952,1.2942828,1.2090384,1.5297984,1.570752,1.3341672,1.163322,1.4122836,2.297484,2.4746472,4.0845708,3.6148356,2.528496,2.716416,2.5297272,2.2235796,1.8191628,0.8612892,0.959364,0.7993404,0.6734016,0.5740308,0.5037228,0.4250556,0.3837456,0.4110588,0.3084156,0.225018,0.2114424,0.2156544,0.1954368,0.1667952,0.1407132,0.1211112,0.105462,0.099306,0.1017684,0.1105488,0.1222128,0.1290816,0.16929,0.1970244,0.277992,0.3476196,0.3917484,0.5091984,0.51435,0.5811912,0.6055884,0.610578,0.6070464,0.6545124,0.7820388,0.7700184,0.8113608,0.6868476,0.6214968,0.6437232,0.6992568,0.7817472,0.763344,0.8167716,0.7520364,0.7011036,0.7104348,0.7478568,0.8915184,0.8337816,0.8410716,0.7368408,0.6883704,0.6597936,0.7098192,0.8893152,0.8624232,0.8548416,0.7476624,0.7253064,0.7460424,0.7695648,0.8174844,0.86184,0.823932,0.736614,0.89262,1.072116,2.139048,3.3662304,1.5472944,1.3196844,0.8750916,0.7547904,0.71199,0.8878896,1.0038816,0.908658,0.8902548,0.7734528,0.7815528,0.7820064,0.8479404,0.9927684,1.0281168,0.87966,0.7667784,0.739692,0.6029964,0.7635708,0.8716572,0.8434044,0.801252,0.8411364,0.8350776,1.1176704,4.0027932,1.6534692,1.4184072
Huizhoushi_441300,2.5264548,1.7618148,3.4973532,4.1571144,3.0583656,2.932686,2.8953612,2.8872288,3.1114692,3.0861648,4.2626736,3.6523872,2.7454788,2.4022332,2.437614,2.4862788,2.504034,3.315168,2.7391608,2.5384752,2.9040444,2.8527552,2.73942,2.5346196,1.5242904,1.58112,1.763856,1.835946,1.9174968,1.7937936,1.5393564,1.1751804,1.3438224,1.073412,0.7608816,0.7553088,0.8678988,1.0561752,1.286928,1.7031384,1.3290804,0.8481024,0.7736472,0.716526,0.720414,0.796878,0.746658,0.7977204,0.9234,1.0329768,1.1107368,1.2610404,1.6474752,1.6056468,1.7361864,1.862838,1.8067212,1.7961912,1.932822,2.4608772,2.3246352,2.3240196,2.0121372,1.909332,1.8381492,2.1268008,2.6779896,2.350134,2.2111704,2.1411216,2.0024496,2.0489436,2.1986316,2.899476,2.7644976,2.4501852,2.1527856,2.185542,2.070846,2.1692772,3.0450168,2.9359908,2.4494076,2.1405708,2.1498696,2.1880368,2.3124204,2.9481408,2.9506032,2.4041772,2.0585016,2.1452688,2.01447,2.4523236,5.3446716,3.1833,2.930904,2.6920512,2.3029596,2.2194324,2.5308288,3.3163344,2.9504412,2.5377624,2.1874536,2.22912,2.2243248,2.3960448,3.2865912,3.4345944,2.5236684,2.2324896,2.1611448,1.8244116,2.282418,2.9699136,2.652588,2.2985208,2.3594328,2.2738968,2.6028864,8.1457812,5.4888192,4.4461872
Meizhoushi_441400,0.4279068,0.4324104,0.6813396,0.7426404,0.6367896,0.648648,0.663552,0.725274,0.8602524,0.7098516,0.946242,0.9178596,0.800118,0.7648344,0.9144252,1.2044052,1.5291828,2.5114536,3.083346,3.3580008,4.0411872,3.8900412,3.3300072,2.521206,1.1460852,1.0848816,0.68283,0.4994136,0.3980016,0.369522,0.3147336,0.3057264,0.325782,0.3098412,0.2520396,0.2346408,0.2282904,0.2058372,0.1742472,0.1577232,0.1442124,0.1227636,0.1155384,0.1159596,0.1146636,0.1144368,0.0982368,0.11583,0.1230228,0.1316088,0.146286,0.1841292,0.235872,0.2114748,0.2531412,0.2483784,0.2474388,0.2651616,0.2991492,0.3639168,0.3271752,0.3301884,0.30213,0.2887164,0.2923128,0.3309012,0.4334796,0.339714,0.3527712,0.349272,0.3396492,0.33939,0.3755484,0.5263704,0.4114152,0.3788532,0.3666384,0.3415284,0.3383208,0.3843288,0.5601636,0.4195152,0.3934656,0.3487536,0.3920076,0.3947616,0.4366224,0.5742252,0.4794876,0.401436,0.375192,0.4710636,0.5174928,0.8739576,1.9053792,0.6331608,0.4070088,0.382968,0.4032504,0.388962,0.464778,0.5761692,0.4188024,0.4203252,0.4108968,0.3939192,0.41148,0.4483188,0.5198256,0.4844772,0.4326696,0.4156272,0.3912948,0.333072,0.4266108,0.4833756,0.4454352,0.4423572,0.4886892,0.5556276,0.993222,3.0596616,1.4498676,0.7795764
Shanweishi_441500,0.404352,0.346518,0.5462964,0.6628392,0.5988168,0.6397704,0.6218856,0.58887,0.6524064,0.553716,0.7616268,0.7209,0.6335172,0.53379,0.5611032,0.674244,0.841266,1.2143196,1.2495708,1.4160096,1.8572652,1.865754,1.8710676,1.5277248,0.6963732,0.6586596,0.3766824,0.2976588,0.2409588,0.2262492,0.2047356,0.183384,0.1961172,0.1959552,0.185814,0.1847448,0.173826,0.188892,0.1758024,0.1458972,0.1495908,0.1220508,0.1115856,0.104166,0.0989496,0.1113264,0.0990468,0.11421,0.1176768,0.1216296,0.1468044,0.1769364,0.223236,0.2107296,0.2488968,0.2531088,0.257094,0.2708964,0.289494,0.3541968,0.314928,0.3379644,0.3165804,0.2853468,0.282204,0.3192372,0.398682,0.324324,0.3387744,0.3335256,0.3174228,0.3023244,0.3159324,0.4214268,0.3530304,0.3775572,0.3370896,0.3250368,0.3462912,0.3945348,0.514026,0.3978396,0.3796956,0.3466152,0.365472,0.3626856,0.4075596,0.5819364,0.4734612,0.3676752,0.3358908,0.4052268,0.4804272,0.8230896,1.2050532,0.4208436,0.3040416,0.3197556,0.3159,0.3143448,0.3754188,0.48924,0.3738312,0.3657636,0.3339792,0.3364416,0.334692,0.3646296,0.4439772,0.4163724,0.3996864,0.3511836,0.3364092,0.29565,0.3617784,0.3730212,0.3647592,0.362556,0.364014,0.3654072,0.48762,1.4260536,0.9254736,0.5934384
Heyuanshi_441600,0.533304,0.475794,0.7634088,0.8613864,0.69498,0.7187616,0.68202,0.7060284,0.7905924,0.7151652,1.0865664,0.9775404,0.8031636,0.7088796,0.8066304,1.0245528,1.2007764,1.9550484,2.050272,2.0848428,2.4997248,2.4188544,2.1227832,1.602666,0.768528,0.9312732,0.6356232,0.5654772,0.4305312,0.3910032,0.317358,0.3206304,0.3709476,0.2727432,0.2212596,0.2117988,0.2301048,0.236682,0.2210328,0.1840968,0.1544832,0.1109052,0.1023192,0.0952884,0.0971028,0.1016712,0.0948996,0.1202364,0.1158624,0.1291464,0.1475172,0.1654668,0.22113,0.2221668,0.279936,0.2723868,0.2721276,0.2731644,0.301482,0.3890592,0.3519288,0.3702996,0.3220236,0.2929932,0.2957148,0.3491424,0.4815288,0.3994272,0.4080456,0.37746,0.3516048,0.3637872,0.4078836,0.621756,0.5015844,0.4450788,0.3890916,0.3748356,0.3701052,0.4185108,0.6650424,0.5424084,0.4636764,0.3961548,0.4113504,0.4227552,0.4491612,0.65367,0.574452,0.4437828,0.3769092,0.4461804,0.461052,0.7606872,2.1936096,0.7316244,0.4940028,0.464454,0.4240512,0.4283928,0.512406,0.6736608,0.5188536,0.4997376,0.4385664,0.4313736,0.4397328,0.4857732,0.6693192,0.6071112,0.5056344,0.4512672,0.416988,0.3478788,0.455382,0.5445792,0.4992192,0.4734936,0.4959468,0.5225796,0.9155592,3.374784,1.4800968,0.8946936
Yangjiangshi_441700,0.3382884,0.317358,0.4693788,0.5519664,0.482436,0.5043708,0.4832136,0.5214132,0.6005664,0.5049216,0.6584976,0.6613488,0.6145632,0.5334012,0.59373,0.7488936,0.9161424,1.3708116,1.5179724,1.322082,1.5555888,1.4446188,1.26684,0.9563508,0.4496148,0.4322808,0.3044952,0.2815236,0.2396304,0.2150712,0.181926,0.1734048,0.1988388,0.1690308,0.135594,0.1254528,0.12231,0.119718,0.1269432,0.1265868,0.12798,0.105948,0.1008936,0.0976536,0.102708,0.1109376,0.1007964,0.114696,0.1411992,0.1600884,0.1763856,0.1996488,0.253206,0.2200608,0.2461428,0.25677,0.245916,0.2526552,0.2497392,0.2927664,0.2739744,0.2992464,0.2561868,0.2411856,0.235062,0.2654532,0.312498,0.3010932,0.2954232,0.2931228,0.277182,0.2606904,0.272808,0.3600612,0.3140532,0.3067308,0.2819124,0.2756592,0.3045276,0.3481056,0.3768768,0.3132756,0.3156084,0.2872908,0.282852,0.2875824,0.3237732,0.4055508,0.3845556,0.3431484,0.2963628,0.4204872,0.624348,1.4105988,1.6600788,0.5877684,0.4705128,0.338742,0.2835648,0.2715768,0.3412368,0.4465692,0.3446388,0.322056,0.303102,0.3054672,0.3142152,0.3317436,0.3942432,0.3827412,0.3523824,0.3148308,0.2908872,0.2491884,0.3055644,0.3471984,0.328212,0.3236112,0.3745764,0.3799224,0.5560812,1.8949464,1.1134584,0.7180488
Qingyuanshi_441800,0.9767304,0.7587108,1.3556484,1.6372368,1.3294044,1.2589668,1.2081636,1.2983652,1.4395644,1.4786712,2.0516976,2.0731464,1.5742188,1.4987592,2.0533824,2.8331208,2.9621052,4.4856828,4.1011272,2.9809944,3.2489748,2.7733428,2.2677084,1.8835092,1.066284,1.1507184,1.0323288,0.836406,0.6686064,0.830736,0.4708692,0.657396,0.557118,0.4090824,0.3149928,0.5127948,0.6676992,0.7023996,0.779544,0.8126892,0.4002696,0.3483972,0.3153816,0.3092904,0.3169368,0.3473604,0.2878092,0.3851712,0.4274208,0.4502952,0.469152,0.656586,0.90963,0.6780672,0.8524764,0.765936,0.7632468,0.7065468,0.983502,1.0298664,1.1235348,0.8727264,0.7781184,0.6794928,0.7278012,0.8100324,1.0495656,0.9107964,0.8948556,0.7772112,0.7868988,0.7494444,0.836892,1.2311028,1.144368,0.9243072,0.8351424,0.78813,0.8062416,0.885816,1.2507372,1.0947636,0.9343836,0.8323236,0.8536104,0.8596368,0.9411876,1.189566,1.166238,0.883548,0.78894,1.0832616,1.491048,2.8807164,4.1478804,1.7645364,1.249668,0.885654,0.808218,0.7561512,0.9490932,1.2396564,1.035018,0.9129348,0.833328,0.8440524,0.8462556,0.926802,1.1656548,1.1691216,0.9416412,0.8471628,0.7846956,0.6474492,0.8360172,1.0453536,0.9767304,0.856332,0.9521064,0.9433908,1.2969072,4.8434112,2.2162896,1.75122
Dongguanshi_441900,4.8696552,3.249558,5.223366,6.1708716,5.6306988,5.4889812,4.9766076,5.1043932,5.3868564,5.2804548,5.9098572,5.2357752,5.0003892,4.2117732,4.1508288,4.1550408,3.8418948,3.800844,3.1829112,2.6950968,2.6469828,2.3212008,2.1456576,1.890216,1.2971988,1.9854072,3.0419388,3.3745572,4.0587804,3.9972852,3.5707392,2.5622244,3.153978,2.5806276,1.6434576,1.6852536,2.3694444,3.2309928,4.8745152,6.5863044,5.26176,2.8735236,2.8622484,2.7660204,2.5982208,2.6667792,3.0258036,3.55995,3.4148628,3.7441764,3.9654036,3.9201084,4.6392264,4.9383432,5.7246912,5.6206872,5.415498,5.2964604,5.2219728,6.0523524,5.6210112,6.8923548,5.066064,4.689414,4.6781064,4.8940524,5.0943816,4.748544,5.8429836,4.994946,4.4401932,4.765068,4.4573976,5.0685588,5.108346,6.070788,4.8835548,4.9093128,4.9003056,4.73526,5.2975296,5.4091152,6.0109128,4.6054332,4.4771292,4.6897056,4.4720748,4.7571948,5.3122068,5.9216832,4.4921952,4.633848,4.282956,4.5260856,7.0909992,5.5974888,8.430318,8.0002404,5.6179656,5.1414588,5.37354,5.528898,5.3476524,5.914782,4.6179396,4.5880344,4.6424988,4.437342,4.6784304,5.5250424,5.6420712,4.4258076,4.2766056,3.6889668,4.2540228,4.7585232,4.805406,4.6817028,4.4005032,4.1645016,4.4782632,9.522846,5.9245992,7.0556508
Zhongshanshi_442000,2.1032136,1.3370832,2.8283256,2.9356668,2.5008912,2.5199424,2.5589196,2.5200396,2.6178228,2.4916572,2.8378836,2.5037748,2.1579696,2.0019636,1.9833336,1.915326,1.7793756,1.9724148,1.6679844,1.4855076,1.4992776,1.3832532,1.3068216,1.2651228,0.8164476,0.9816876,1.3542876,1.5040404,1.6675956,1.5378336,1.3294692,1.0432476,1.2101076,0.9658764,0.7055748,0.7263108,0.9145548,1.17531,1.50984,1.5099696,1.0908432,0.6550632,0.609282,0.5550444,0.5447412,0.6177384,0.5869584,0.6239592,0.9526896,1.5124968,1.940274,2.202714,2.6080056,2.679966,2.7013824,2.851848,2.7354672,2.552148,2.6029836,2.9502468,2.6836272,2.9319408,2.4259176,2.1852504,2.1485412,2.2312908,2.3570676,2.1178584,2.3042556,2.2558176,2.0450556,2.0624544,2.0640744,2.3061348,2.1857364,2.2756464,2.0612556,2.0261988,1.99341,2.0325492,2.3211684,2.251638,2.2778172,2.0050092,1.9501236,1.994544,2.0087352,2.1856392,2.2096476,2.215026,1.9034028,1.934928,1.8120672,1.9552104,2.8674648,2.5170912,3.6941832,3.2955336,2.5010208,2.2649544,2.3569704,2.4970356,2.250018,2.2878288,2.018358,2.0196216,2.0243196,2.0361132,2.1415104,2.3202612,2.1975948,1.9631484,1.9159416,1.6764732,1.8915768,2.1342852,1.9579644,1.9384272,1.9650924,1.8651384,2.0176128,4.0029228,2.6257608,3.088692
Chaozhoushi_445100,0.3871476,0.2555388,0.4970484,0.62289,0.556308,0.5641488,0.5704344,0.583524,0.6226632,0.5425704,0.6526656,0.61479,0.52893,0.506088,0.5305176,0.5843016,0.6297912,0.8067276,0.8358228,0.9209376,1.0919124,1.1104452,1.0988136,1.0319724,0.6652044,0.4899528,0.3331368,0.2620512,0.2437776,0.2506464,0.2340252,0.206226,0.2042172,0.1899288,0.1541916,0.153738,0.1620648,0.1800144,0.2106324,0.1651428,0.1706832,0.1459944,0.151632,0.1499148,0.1470636,0.1653048,0.150822,0.1667304,0.1904472,0.2066148,0.2331828,0.2755296,0.3634308,0.3605472,0.366282,0.3840696,0.3999132,0.3978072,0.423792,0.4940028,0.493452,0.4812372,0.4391172,0.4068792,0.4148496,0.4599504,0.5034312,0.4550904,0.4463424,0.4531464,0.4059396,0.4146552,0.415206,0.4671108,0.4650372,0.4245048,0.389934,0.3793392,0.3751272,0.3953772,0.4853196,0.4781268,0.41391,0.3702348,0.378918,0.4050972,0.389934,0.433026,0.4661064,0.3974184,0.3547152,0.4219452,0.4951368,0.8873388,1.2118248,0.5073516,0.3698784,0.3570804,0.3608388,0.3548124,0.39123,0.4319568,0.411804,0.3791448,0.3613248,0.3727296,0.3631068,0.3619404,0.4099896,0.4702212,0.3812184,0.3627504,0.3404592,0.3091608,0.3490452,0.4062636,0.4007232,0.3507624,0.3679668,0.366282,0.4493556,1.117638,0.7766604,0.580284
Jieyangshi_445200,0.7253388,0.5317812,0.9291348,1.1372724,1.0577304,1.105164,1.0830996,1.104516,1.2148704,1.0156104,1.2838824,1.3025772,1.081512,1.0062792,1.0935324,1.3193928,1.5535152,2.047518,2.258928,2.5386372,3.2723028,3.2176116,3.1450356,2.9758752,1.5802128,1.2335328,0.7393032,0.5789232,0.4993488,0.4778676,0.4311792,0.4013064,0.4381128,0.450846,0.3894804,0.3882168,0.386694,0.4015008,0.4021164,0.3162888,0.3281472,0.28431,0.2738124,0.2694384,0.2571588,0.2789316,0.2487348,0.2927988,0.3233196,0.3608388,0.3951828,0.437076,0.5479488,0.5235192,0.587088,0.5983632,0.60345,0.6183216,0.6647184,0.7657416,0.749898,0.7479216,0.6728832,0.6440796,0.62937,0.6845796,0.7970724,0.7061904,0.6889212,0.6918696,0.6593076,0.6565536,0.647514,0.7874172,0.743094,0.6984792,0.6728508,0.6430428,0.6300828,0.6862644,0.8523144,0.78813,0.6890184,0.6666624,0.691578,0.693198,0.721224,0.8562672,0.844182,0.7211916,0.6749892,0.8107776,0.930852,1.6520112,2.2335588,0.85779,0.6513372,0.6058152,0.5831676,0.5976504,0.6942672,0.7917264,0.7020108,0.6591132,0.6540264,0.6539616,0.661284,0.6641028,0.7425108,0.7906572,0.7269588,0.6764148,0.6333552,0.5646348,0.6697728,0.7308468,0.7098516,0.6690276,0.6973452,0.7037604,0.8740872,2.2031352,1.3924224,0.984312
Yunfushi_445300,0.4341276,0.327888,0.53379,0.649782,0.6310872,0.5957064,0.5668056,0.575586,0.66096,0.5673888,0.789588,0.8583408,0.6916752,0.599886,0.6746652,0.9277416,1.1710008,1.6883964,1.8574272,1.5966396,1.890702,1.755756,1.5486876,1.2534264,0.57591,0.6265512,0.442908,0.385722,0.331938,0.2970108,0.2454948,0.2921508,0.2693088,0.2225556,0.1645272,0.1618056,0.1573344,0.194562,0.182574,0.137214,0.1047168,0.0843048,0.0731268,0.0715392,0.0658368,0.066744,0.0611712,0.0752004,0.0909468,0.1069524,0.1549044,0.1892808,0.284634,0.2766312,0.3246804,0.3157704,0.3072168,0.3114612,0.3123036,0.3997512,0.3865968,0.3607416,0.3263976,0.306666,0.3007044,0.3385152,0.4185432,0.400788,0.381348,0.3780432,0.3525444,0.3501144,0.3751596,0.5104296,0.445662,0.3992328,0.3604176,0.359478,0.4647456,0.5288328,0.5803812,0.4581684,0.3924288,0.3480408,0.3595104,0.3481056,0.3953448,0.5146416,0.46656,0.383292,0.3380616,0.4303692,0.558738,1.4347044,2.514564,0.6920964,0.4688604,0.3868236,0.3594456,0.3499848,0.4619268,0.6350076,0.5092308,0.4151088,0.3704616,0.383778,0.3887028,0.4154004,0.5526792,0.5227416,0.4268052,0.3800196,0.3498228,0.3005748,0.36855,0.4409964,0.4305312,0.405648,0.41796,0.4042224,0.596808,2.263464,0.9248904,0.6462504
